,Text1,Text2,Class
1695,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation). ,Conflict
1696,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's flight vector shall be independent of its yaw (horizontal rotational orientation),Conflict
1697,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall be dependent on its yaw (horizontal rotational orientation).,Conflict
1698,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall rotate independent of its yaw.,Conflict
1699,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,Conflict
1700,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall be independent of its horizontal rotational orientation (yaw).,Conflict
1701,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight depends on the orientation of its yaw.,Conflict
1702,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight is independent of its yaw (horizontal rotational orientation).,Conflict
1703,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV's direction of flight shall be within 10 degrees of its yaw (horizontal rotational orientation).,Conflict
1704,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,"TheAviary is a system of systems consisting of a pilot controller (known as the Bird Lover), a UAV (known as thePheasant), and up to 4 Viewers (apps running on smart phones or computers).",Neutral
1705,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,Aviary mission plans can be both piloted and autonomous.,Neutral
1706,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,All UAV data transmission shall send to only authorized access points.,Neutral
1707,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to low breeze.",Neutral
1708,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The viewer is incapable of chaninging the flight or camera functions of the UAV,Neutral
1709,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The UAV shall be able to transmit video feed to the Pilot and up to 10 separate UAV Viewer devices.,Neutral
1710,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,Neutral
1711,The UAV's direction of flight shall be dependent of its yaw (horizontal rotational orientation).,A single adult shall be able to move the UAV. ,Neutral
1712,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be more than 20 miles.,Conflict
1713,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be no less than 50 kilometers.,Conflict
1714,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be at least 20 miles from origin.,Conflict
1715,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be no more than 20 miles.,Conflict
1716,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be a minimum of 20 miles.,Conflict
1717,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be no less than 20 miles.,Conflict
1718,The UAV flight range shall be no less than 20 kilometers.,The flight range of the UAV should be more than 30 kilometers.,Conflict
1719,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be 20 miles plus or minus 2 miles. ,Conflict
1720,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall exceed 20 miles. ,Conflict
1721,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be no less than 40 miles.,Conflict
1722,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be over 20 miles.,Conflict
1723,The UAV flight range shall be no less than 20 kilometers.,The UAV's range of flight has to be under 20 feet,Conflict
1724,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range has to always be above 20 miles,Conflict
1725,The UAV flight range shall be no less than 20 kilometers.,The UAV flight range shall be no more than 20 miles.,Conflict
